text,label
"The session will take place on 23rd of April 2025, 18:00-19:00 CEST (check your local time here).",1
"porabnik:84.20.243.12 je wikipedijski skupnosti znan po številnih drobnih popravkih, posebej po dopolnjevanju imen v seznamih ljudi po poklicih in po priimkih.",1
"z dinamičnimi IP-ji. Njegove prispevke večinoma smatram za zelo koristne, težava pa se pojavlja pri vnašanju podatkov s vprašajem ob njih, kar nedvomno predstavlja za bralce hudo dilemo.",1
"Za primer: Seznam slovenskih kemikov vsebuje 48 vprašajev pri posameznih vnosih.",1
"Poskušal sem z njim stopiti v stik, pa ni obrodilo kakih posebnih sadov.",1
"023), vendar je kasneje nazaj prešel na neprijavljena urejanja.",1
"Težava neodzivnosti in dodatnega dela preverjanja njegovih Zadnjih sprememb (zaradi množičnosti) se mi zdita zadosten razlog, da skupnost premisli o obveznosti njegovega delovanja kot registriranega uporabnika.",1
"Mislim, da je osnovni namen možnosti urejanja brez prijave ta, da lahko kdorkoli brez dodatne birokracije (obrazci, potrditveni mejli, gesla) klikne gumb [uredi] in naredi popravek ali dva.",1
"janjih, pa bi zaradi možnosti so-delovanja moralo potekati prijavljeno.",1
"Kot rečeno, tudi Zadnje spremembe je dvakrat težje slediti zaradi ogromnega števila urejanj, zabeleženih s skoraj tako ogromnim številom IP-jev.",1
"lnikih hkrati. Samodejno odjavljanje pa mislim, da je nastavljeno na 1 leto.",1
"Najbrž zato, da uporabnik strežniku potrdi, da je še vedno med živimi in da ne gre geslo v pozabo.",1
"relitega je bilo že kar nekaj črnila, vendar nismo prišli do rešitve.",1
"o delavnico, ki bi naslovila morebitne tehnične težave.",1
"V sredini maja imam nekaj prostih terminov in bi bil pripravljen pri srečanju sodelovati, če bo izkazan obojestranski interes.",1
"pet jaz.",1
"Med predlogi za izbrani članek je spet kar nekaj kandidatov, ki rabijo pozornost, tako da prosim občestvo za akcijo.",1
"Zaradi prevajanja mogoče še niso dokončno spolirani in bi rabili tudi kak poseg, bi pa to zelo koristilo tudi za projekt 1000 nujnih.",1
"pologies for writing in English, please help us by providing a translation belowHi I’m Johannes from Wikimedia Deutschland's Technical Wishes team. We are making great strides with the new sub-referencing feature and we’d love to invite you to take part in two activities to help us move this work further:We plan to bring this feature to Wikimedia wikis later this year.",1
"We’ll reach out to wikis for piloting in time for deployments.",1
"ference-related tools and templates will be contacted beforehand as well.",1
"li kdo ve kaj je to ```dan zelenja (みどりの日) na Japonskem``` na naši glavni strani (29. april - Na današnji dan).",1
"We have good news to share regarding the ongoing problem with graphs and charts affecting all wikis that use them.As you probably know, the old Graph extension was disabled in 2023 due to security reasons.",1
"d replace the old extension, and provide a safer and better solution to users who wanted to showcase graphs and charts in their articles.",1
"We therefore developed the Charts extension, which will be replacing the old Graph extension and potentially also the EasyTimeline extension.",1
"hich will also include your wiki.The deployment will happen in batches, and will start from May 6. Please, consult our page on MediaWiki.org to discover when the new Charts extension will be deployed on your wiki. You can also consult the documentation about the extension on MediaWiki.org.",1
"If you have questions, need clarifications, or just want to express your opinion about it, please refer to the project’s talk page on Mediawiki.org, or ping me directly under this thread.",1
"ts once it gets enabled on your wiki, please report it on the talk page or at Phabricator.",1
"ozdravljeni. V Marija Grafenauer#življenje sem v drugi odstavek dodal poimenovan spletni sklic MGML, ki se nanaša na razstravo, pa za polje date= v predogledu javlja napako.",1
"Datum je interval (ko je bila razstava odprta), začetni in končni datum sam sta v predogledu sprejeta brez sporočila o napaki, z obema javlja napako.",1
"reizkušal in tudi zahtevani vnešen s priporočeno kodo ‐ (& dash;) v predogledu še vedno javlja napako.",1
"Prikazan članek ne javlja napake, vendar pa mi bo - če se to v predogledu ne odpravi, težje najti, na katero reč se nanašajo (morebitne, zelo verjetne...) napake pri naslednjih sklicih, ki še pridejo v članek.",1
"the opening of the registration for this year's conference.",1
"Affiliation and community delegates can register for the meeting until June 15th.",1
"All other self-funded participants can register until July 31st.",1
"The registration and scholarship application form which runs on Pretix, a free, open-sourced third-party platform that helps organize and manage events, can be found here.",1
"Details on how to select delegates and the selection process can be found on the registration page.",1
"language of the conference is English and interpreting services will not be available.",1
"If you encounter any issues while registering, or have questions about the registration process, feel free to contact the coordination team via wmceem2025@wikimedia.",1
"gr.Your swift replies will be appreciated, as they will help us conduct an efficient booking process.",1
"olution in table form by places in Slovakia.",1
"This is part of a multi-```project``` (Modul:SK & Template:SK).",1
"Example of table: hr:Fintice#Stanovništvo.",1
"o je ravno evropski dan parkov ...",1
"Razmišljam, da bi dal Sliko:Spominski park Teharje 2.JPG za predlog za izbrano sliko, vendar ne vem, ali je možno nominirat sliko, ki prikazuje avtorsko zaščiten objekt.",1
"Sliko sem drugače dal v javno last.",1
"n, da ne bomo po nepotrebnem obremenjevali WP:PZAB.",1
"Ni mi sicer čisto jasno, ali bomo lahko te pravice do vpogleda podeljevali tudi administratorji – slwiki ima namreč očitno neke omejitve pri podeljevanju pravic/jih nima vklopljenih, zato je podeljevanje pravic sedaj bolj stvar birokratov kot pa nas adminov.",1
"Jaz bi še vedno podprl uvedbo dodatnih pravic uporabnikom, kot sem to predlagal že slabe pol leta nazaj.",1
"vam in vprašanjem o različnih vidikih Wikipedije v slovenščini. Preden postavite vprašanje, preglejte arhivirane teme. Tu ga objavite šele, če v arhivu ne najdete ustreznega odgovora.",1
"Dodaj temo  Osveži  Dno strani  ArhiviSlovenska Wikipedija:Meta-Wiki:Slučajno sem opazil, da so v nastajajoči ePravopis vključena gesla Wikipedija (lastno ime), Wikipedijin in wikipedist/-ka.",1
"člankov in 4530 preusmeritev, za kar smo porabili (po grobi oceni) več kot 11.000 ur.",1
"an javne domene, kdor praznuje.",1
"uvedbo dodatnih pravic.",1
"za administratorja, lahko veliko pomagali, v kolikor se jim podeli kakšno izmed teh pravic.",1
"di implementirati ali ga po potrebi dati na glasovanje.",1
"h mi ni dala zadetka.",1
"ne najdete ustreznega odgovora.",1
"Dodaj temo  Osveži  Dno strani  ArhiviStran je namenjena splošnim razpravam in vprašanjem o različnih vidikih Wikipedije v slovenščini. Preden postavite vprašanje, preglejte arhivirane teme. Tu ga objavite šele, če v arhivu ne najdete ustreznega odgovora.",1
"na splošnim razpravam in vprašanjem o različnih vidikih Wikipedije v slovenščini. Preden postavite vprašanje, preglejte arhivirane teme. Tu ga objavite šele, če v arhivu ne najdete ustreznega odgovora.",1
"a odgovora.",1
"Dodaj temo  Osveži  Dno strani  ArhiviDodaj temo  Osveži  Dno strani  ArhiviDodaj temo  Osveži  Dno strani  ArhiviSlovenska Wikipedija:Meta-Wiki:Slovenska Wikipedija:Meta-Wiki:Slovenska Wikipedija:Slovenska Wikipedija:Meta-Wiki:Meta-Wiki:Slučajno sem opazil, da so v nastajajoči ePravopis vključena gesla Wikipedija (lastno ime), Wikipedijin in wikipedist/-ka.",1
"ankov in 4530 preusmeritev, za kar smo porabili (po grobi oceni) več kot 11.000 ur.",1
"javne domene, kdor praznuje.",1
"edbo dodatnih pravic.",1
"administratorja, lahko veliko pomagali, v kolikor se jim podeli kakšno izmed teh pravic.",1
"implementirati ali ga po potrebi dati na glasovanje.",1
"i ni dala zadetka.",1
"ravljeni Wikipedians,Apologies, as this message is not written in your native language.",1
"The Wikimedia Foundation Web team will be enabling dark mode here on your Wikipedia by February 2025 now that pages on your wiki have passed our checks for accessibility and other quality checks.",1
"can be accessible in dark mode.",1
"If, on some wikis, the option is not yet available for logged-out users, this is likely because many pages do not yet display well in dark mode.",1
"ting/xx.",1
"and Best wishes,Feminism and Folklore 2025 International TeamDear Wiki Community,You are humbly invited to organize the Feminism and Folklore 2025 writing competition from February 1, 2025, to March 31, 2025 on your local Wikipedia.",1
"This year, Feminism and Folklore will focus on feminism, women's issues, and gender-focused topics for the project, with a Wiki Loves Folklore gender gap focus and a folk culture theme on Wikipedia.",1
"ving articles about things like folk festivals, folk dances, folk music, women and queer folklore figures, folk game athletes, women in mythology, women warriors in folklore, witches and witch hunting, fairy tales, and more.",1
"hance support for the campaign.",1
"Users can customize their selection criteria, and the tool will present a table showcasing the missing articles along with suggested titles. Additionally, users have the option to download the list in both CSV and wikitable formats.",1
"will be employed for the project for the first time, empowering users to effectively host the project with a jury.",1
"eos, and submitting them in this commons contest.You can also organize a local contest in your country and support us in translating the project pages to help us spread the word in your native language.",1
"s Folklore 2025 an international media contest organized on Wikimedia Commons to document folklore and intangible cultural heritage from different regions, including, folk creative activities and many more.",1
"project pages to help us spread the word in your native language.",1
"er sem pred nekaj leti predstavil wikipedijo na Radiu Rogla, kot »Neverjetni Štajerc«, so me danes ponovno kontaktirali, tokrat z Radia Maribor.",1
"nu bi namreč želeli, da bi nekdo od wikipedistov opravil kratko predstavitev Wikipedije v živo, v oddaji Dobro jutro.",1
"v medijih poteka razprava o uvedbi novega kriterija za pomembnost profesorjev in drugih akademikov.",1
"epo lepo bi prosil za pomoč pri prevajanju predloge en:Template:Infobox rail line, ki jo potrebujem za članke o linijah in postajah podzemne železnice v Moskvi, Sankt Peterburgu in mogoče še kje.",1
"e transliteracije, npr.",1
"Ne morem si kaj, da ne bi opazil, da sta v zadnjih treh tednih Matej Frančeškin in Marko3 kar dvakrat imela svoje članke v rubriki Ali ste vedeli?, jaz pa niti enkrat, kljub 11 kakovostnim prevodom.",1
"Nagrade bodo, tako da upam, da že planirate akcijo :) Več podrobnosti pa v naslednjih tednih.",1
"kih iz regije.",1
"The CEE Hub Microgrant programme will fund projects ranging from 50 to 700 EUR.",1
"t of the applications for the programme from 2024 on this page, so you will get a sense of what other communities asked for funds.",1
"i ostali online tudi v primeru izpada.",1
"Opravičujemo se za prekinitev, hkrati pa tudi delujemo na zmanjšanju teh v bodoče.",1
"estavi, če je potrebno.",1
"Preberite to sporočilo v drugem jeziku • Pomagajte prevesti v vaš jezikFundacija Wikimedija bo preklapljala promet med njenimi podatkovnimi centri. To omogoča, da bodo Wikipedija in drugi Wikimedijini projekti ostali online tudi v primeru izpada.",1
"rejanja.",1
"o the Foundation Annual Planning Workshop focused on global trends that are affecting our movement.",1
"r tudi z dinamičnimi IP-ji. Njegove prispevke večinoma smatram za zelo koristne, težava pa se pojavlja pri vnašanju podatkov s vprašajem ob njih, kar nedvomno predstavlja za bralce hudo dilemo.",1
"owski2023), vendar je kasneje nazaj prešel na neprijavljena urejanja.",1
"ih urejanjih, pa bi zaradi možnosti so-delovanja moralo potekati prijavljeno.",1
"računalnikih hkrati. Samodejno odjavljanje pa mislim, da je nastavljeno na 1 leto.",1
"krajšo delavnico, ki bi naslovila morebitne tehnične težave.",1
"of reference-related tools and templates will be contacted beforehand as well.",1
"Apologies for writing in English, please help us by providing a translation belowHi I’m Johannes from Wikimedia Deutschland's Technical Wishes team. We are making great strides with the new sub-referencing feature and we’d love to invite you to take part in two activities to help us move this work further:We plan to bring this feature to Wikimedia wikis later this year.",1
"s.",1
"Creators and maintainers of reference-related tools and templates will be contacted beforehand as well.",1
"Portal skupnosti je osrednje mesto za obveščanje o dogajanju v Wikipediji. Tu se lahko seznanite z nalogami, ki jih je treba opraviti, skupinami, ki se jim lahko pridružite, in novicami o nedavnih dogodkih in trenutnem dogajanju v projektu.",1
"Wikipedija ima vsak dan več člankov.",1
"Vendar je marsikateri izmed teh škrbina ali pa potrebuje drugačno obdelavo.",1
"Če želite pomagati pri odpravljanju tovrstnih težav, bodite pogumni in se kar lotite dela.",1
"te kateremu izmed sodelovanj.",1
"Uporabniški vmesnik (za administratorje) - sistemska sporočila in slog vmesnikaZa razširitev ter izboljšanje kakovosti kratkih ali premalo podrobnih člankov organizira skupnost Wikipedije sodelovanja.",1
"No, trenutno teče samo sodelovanje tedna.",1
"Pomagajte nam urediti članek »Avtorske pravice«, tekoče sodelovanje tedna, da bo izpolnjevalo merila za izbrane članke.",1
"Še vedno nam lahko pomagate pri članku prejšnjega tedna, »Antična Grčija« ali glasujte za naslednje sodelovanje tedna.",1
"Slogovno urejanje ali wikifikacija pomeni prilagajanje člankov Slogovnemu priročniku.",1
"Sem spadajo oblikovanje, povezave, razdelki, pa tudi preverjanje avtorskih pravic in virov.",1
"Če je treba, lahko strani tudi predlagate za brisanje.",1
"Wikiprojekti so prizadevanja specializiranih skupin, da bi se izboljšali tako sami članki, ki obravnavajo določena področja, kot tudi infrastruktura Wikipedije na teh področjih.",1
"Če želite zapolniti vrzeli v slovenski Wikipediji, vas vabimo, da nam pomagate pri prevajanju člankov iz drugih jezikov.",1
"V Wikipediji velja vrsta pravil, smernic, dogovorov in navad.",1
"Tu so na kratko našteta samo najpomembnejša.",1
"Za več podatkov glejte glavno stran pravil in smernic.",1
"ispevki · Administratorji · BabilonPortal skupnosti je osrednje mesto za obveščanje o dogajanju v Wikipediji. Tu se lahko seznanite z nalogami, ki jih je treba opraviti, skupinami, ki se jim lahko pridružite, in novicami o nedavnih dogodkih in trenutnem dogajanju v projektu.",1
"ugimi uporabniki, se lahko pridružite kateremu izmed sodelovanj.",1
"Uporabniški vmesnik (za administratorje) - sistemska sporočila in slog vmesnikaWikipedija ima vsak dan več člankov.",1
"Če želite pri tem sodelovati z drugimi uporabniki, se lahko pridružite kateremu izmed sodelovanj.",1
"pri odpravljanju tovrstnih težav, bodite pogumni in se kar lotite dela.",1
"Za razširitev ter izboljšanje kakovosti kratkih ali premalo podrobnih člankov organizira skupnost Wikipedije sodelovanja.",1
"članke.",1
"ializiranih skupin, da bi se izboljšali tako sami članki, ki obravnavajo določena področja, kot tudi infrastruktura Wikipedije na teh področjih.",1
"vanja.",1
"pomagate pri članku prejšnjega tedna, »Antična Grčija« ali glasujte za naslednje sodelovanje tedna.",1
"e izboljšali tako sami članki, ki obravnavajo določena področja, kot tudi infrastruktura Wikipedije na teh področjih.",1
"gate pri članku prejšnjega tedna, »Antična Grčija« ali glasujte za naslednje sodelovanje tedna.",1
"razdelki, pa tudi preverjanje avtorskih pravic in virov.",1
"slovenski Wikipediji, vas vabimo, da nam pomagate pri prevajanju člankov iz drugih jezikov.",1
"šali tako sami članki, ki obravnavajo določena področja, kot tudi infrastruktura Wikipedije na teh področjih.",1
"in smernic.",1
"nje strani (dogovori o poimenovanju) · Kandidature za administratorstvoO Wikipediji · O Wikimedii · Wikipedisti · Denarni prispevki · Administratorji · BabilonV Wikipediji velja vrsta pravil, smernic, dogovorov in navad.",1
"govorov in navad.",1
"ovanja · Prošnje za administratorsko pomočIzbrani članki · Brisanje strani (pravila brisanja) · Prestavljanje strani (dogovori o poimenovanju) · Kandidature za administratorstvoO Wikipediji · O Wikimedii · Wikipedisti · Denarni prispevki · Administratorji · BabilonV Wikipediji velja vrsta pravil, smernic, dogovorov in navad.",1
"porabniki. Za lažje dostopanje so naštete tudi bližnjice na te strani.V Wikipediji velja vrsta pravil, smernic, dogovorov in navad.",1
"Členek je nepregibna besedna vrsta, ki izraža sporočevalčevo oceno, sodbo ali mnenje in po kateri se ne moremo vprašati z nobeno vprašalnico, lahko pa ga nadomestimo s celotnim stavkom (na primer členek seveda v povedi Seveda bo jutri sijalo sonce.",1
"lahko zapišemo s stavkom O tem sem prepričan, /da bo jutri sijalo sonce.",1
"/). Členki ne tvorijo samostojnih stavčnih členov.",1
"Členek je lahko vključen v stavek (spet v stavku Spet dežuje.) ali pa predstavlja pastavek (da v soredni povedi Da, poklical te bom.).",1
"je kot besedno vrsto leta 1974 definiral Jože Toporišič; dotlej so večino členkov prištevali med prislove.",1
"Tudi Slovar slovenskega knjižnega jezika označuje številne členke kot prislove.",1
"Glavna razlika med členki in prislovi je ta, da se po členku ne moremo vprašati.Če členke premeščamo znotraj iste povedi, se spremeni njen pomen.",1
"Toporišič je v svoji slovnici iz leta 2000 ločil med 14 vrstami členkov:Založbi ZRC je leta 2014 izdala Slovar slovenskih členkov avtorice dr.",1
"An dreje Žele.",1
"besedna vrsta, ki izraža sporočevalčevo oceno, sodbo ali mnenje in po kateri se ne moremo vprašati z nobeno vprašalnico, lahko pa ga nadomestimo s celotnim stavkom (na primer členek seveda v povedi Seveda bo jutri sijalo sonce.",1
"leta 1974 definiral Jože Toporišič; dotlej so večino členkov prištevali med prislove.",1
"zraža sporočevalčevo oceno, sodbo ali mnenje in po kateri se ne moremo vprašati z nobeno vprašalnico, lahko pa ga nadomestimo s celotnim stavkom (na primer členek seveda v povedi Seveda bo jutri sijalo sonce.",1
"Jože Toporišič; dotlej so večino členkov prištevali med prislove.",1
"Naslednjih 51 kategorij vsebuje strani ali datoteke. Neuporabljene kategorije niso prikazane.",1
"Glej tudi želene kategorije.",1
"Seznam je zaradi svoje dolžine precej nepregleden.",1
"Morda se boste v kategorijah lažje znašli z uporabo strani Wikipedija:Brskanje.",1
"ih 51 kategorij vsebuje strani ali datoteke. Neuporabljene kategorije niso prikazane.",1
"Povédek (tudi predikát) je stavčni člen, ki odgovarja na vprašanje Kaj kdo dela oziroma kaj se z nekom godi, torej v stavku izraža dogajanje.",1
"V stavku ga označimo s podčrtovanjem z vijugasto črto.",1
"Povedek običajno sestoji iz osebne glagolske oblike.",1
"Osebek, predmet in prislovna določila povedek pomensko dopolnjujejo.",1
"Slovnično je povezan z osebkom, kateremu je podrejen (osebek povedku določa spol, sklon in število), in s predmetom, ki mu je nadrejen (določa mu sklon).",1
"na mizi.Primeri:Povédek (tudi predikát) je stavčni člen, ki odgovarja na vprašanje Kaj kdo dela oziroma kaj se z nekom godi, torej v stavku izraža dogajanje.",1
"v:Primer: Vaza je na mizi.Primeri:Povédek (tudi predikát) je stavčni člen, ki odgovarja na vprašanje Kaj kdo dela oziroma kaj se z nekom godi, torej v stavku izraža dogajanje.",1
"Wikipedija je prosta enciklopedija, ki jo soustvarjajo sodelavci z vsega sveta.",1
"Spletišče je WikiWiki, kar pomeni, da lahko preprosto s klikom na povezavo »uredi«, ki jo najdemo na vseh straneh Wikipedija (z izjemo nekaj zaščitenih strani) vsakdo, skupaj z vami, kadarkoli ureja katerikoli članek.",1
"redvsem neverjetno ažurnost, ki ji ni para napram tiskanim oblikam enciklopedij, enormna baza uporabnikov pa poskrbi, da so pokrite tudi teme, ki bi drugače bile spregledane oz.",1
"označene za nepomembne.",1
"Wikipedija je začela obstajati 15. januarja 2001. Slovenska Wikipedija s trenutno 193.085 članki deluje od 26. februarja 2002.Wikipedia je večjezična internetno zasnovana splošna enciklopedija, s prosto vsebino.",1
"dveh besed: wiki in enciklopedija.",1
"Primarni serverji Wikipedie se nahajajo v Tampi na Floridi, dodatni pa v Amsterdamu in v Seoulu.",1
"Wikipedia uporablja wiki software, ki omogoča več avtorjem hkratno urejanje ter arhiviranje sprememb v bazo.",1
"Relevantne članke lahko najdejo s sledenjem povezavam iz enega članka do drugega.",1
"Wikipedia ima tudi lastno razvrščanje naslovov; članki so združeni v sistem iskanja po kategorijah.",1
"pokojne internetne enciklopedije, kjer so članke pisali strokovnjaki. Projekt Wikipedia zdaj nadzoruje neprofitna organizacija Wikimedia Foundation, ki jo je ustvaril Jimmy Wales soustanovitelj Wikipedie.",1
"Wikipedia ima več kot 6 milijonov člankov v 250 jezikih.",1
"Samo v angleškem jeziku, je člankov več kot milijon in pol.",1
"Po promociji je projekt vztrajno naraščal v popularnosti in je sedaj na lestvici enajstih najbolj obiskanih spletnih strani po celem svetu.",1
"ivost in natančnost.",1
"Stran je bila kritizirana tudi zaradi njenih šibkih točk v smislu vandalizma, spremenljive kvalitete, neskladnosti, ter zaradi favoriziranja splošnega mnenja.",1
"Vendar pa so z dvema študijama zaključili, da je vandalizem kratko obstojen ter da je Wikipedia približno tako natančna kot vse ostale enciklopedije.",1
"v Avstriji kasneje tega leta.",1
"Druga nagrada pa je bila Webby Award v kategoriji community.",1
"Wikipedia je bila nominirana tudi za Best Practices Webby.",1
"Septembra 2004 je bila japonska Wikipedia nagrajena z Web Creation Award s strani japonskega oglaševalskega združenja.",1
"To nagrado, ki jo ponavadi podelijo posameznikom, ki so veliko prispevali k razvoju spleta v Japonščini, je sprejel dolgoleten sodelavec v imenu projekta.",1
"spletne enciklopedije, katere članke so pisali strokovnjaki in so jih kasneje pregledali po uradnem postopku.",1
"Nupedia je bila osnovana 9. marca 2000 in licencirana pod lastno Nupedia Open Content licenco.",1
"10. januarja 2001 je Larry Sanger na mailing listi Nupedia predlagal, da se ustvari wiki kot stranski projekt Nupedie.",1
"Wikipedia je uradno začela delovati 15. januarja 2001, kot angleška verzija na http://www.",1
"com/.",1
"h.",1
"V splošnem ni obstajalo veliko pravil in Wikipedia je delovala neodvisno od Nupedie.",1
"Prve sodelavce je dobila od Nupedie, Slashdot prispevkov in indeksiranj iskalnikov.",1
"Do konca leta 2001 je zrasla za približno 20.000 prispevkov v 18 jezikih.",1
"Do leta 2002 se je razvila v 26 jezikov, 2003 v 46 in do konca leta 2004 v 161 jezikov.",1
"Nupedia in Wikipedia sta soobstajali do leta 2003, ko so prvotni serverji prenehali delovati. Larry Sanger in Jimmy Wales sta oba soustanovitelja Wikipedie.",1
"jeta koncept uporabe wiki-ja Ward Cunninghamovemu WikiWikiWeb ali Portland Pattern Repository-u.",1
"Čeprav Walesu pripisujejo zaslužke za definiranje cilja prosto-urejevalne enciklopedije, Sangerju ponavadi pripisujejo strategijo uporabe wikija za dosego tega cilja.",1
"Februarja 2002 so se uporabniki španske Wikipedia odcepili, da bi zasnovali Enciclopedia Libre, zaradi bojazni pred komercialnim oglaševanjem in pomanjkanjem nadzora nad angleško Wikipedio.",1
"vljala oglasov.",1
"Stran so preselili na wikipedia.",1
"Od takrat se je kar nekaj različnih projektov odcepilo predvsem zaradi založniških razlogov.",1
"Wikinfo ne zahteva nevtralnosti in omogoča originalno iskanje.",1
"Wikimedia fundacija je bila ustvarjena iz Wikipedie in Nupedie 20. junija 2003. 17. septembra 2004 je Wikimedia fundacija podala vlogo na United States Patent and Trademark Office za zaščitno znamko.",1
"ostavlja na prvo mesto enciklopedij.",1
"Večja je celo od Yongle enciklopedije, ki je držala rekord skoraj 600 let.",1
"Wikipedijina največja prednost ter hkrati pomankljivost je odprtost, vsakdo namreč lahko spreminja ter kreira članke.",1
"Težave, ki so nato produkt tega pristopa se neposredno odražajo na kvaliteti/relevantnosti člankov objavljenih na wikipediji ter bi jih lahko razdelili na 2 dela: namerne, kot so vandaliziranje vsebine, prikrito oglaševanje...",1
"no ter objektivnost člankov.",1
"Vandaliziranje bi ponovno lahko razdelili na dva dela; medtem ko je očitno vandaliziranje ponavadi lahko opazno in hitro popravljeno (pri tem je mišljeno vandaliziranje pogosto obiskanih člankov, na relativno očiten način), je Wikipedija veliko bolj dovzetna za t.i. prikrito vandaliziranje oziroma podajanje/spreminjanje prispevkov z na prvi pogled verodostojnimi informacijami predvsem člankov, ki pokrivajo tehnične teme oz.",1
"Da bi se izognili takšnim nevšečnostim je zelo zaželeno, da ob objavi določenih informacij na Wikipedijo navedemo naše vire oz.",1
"citate ter linke od kod smo le-te povzeli.Prav tako ima sistem MediaWiki, ki poganja Wikipedijo, vrsto varnostnih mehanizmov.",1
"Že sama ogromna baza uporabnikov je varnostni mehanizem zase, saj tako obstaja ogromno število »urednikov« z raznolikim osebnim ozadjem.",1
"e svojo cenzuro oz.",1
"izpostavljale svoje nazore.",1
"Sam sistem stremi h kar se da veliki objektivnosti. Ta ogromen krog uporabnikov tudi zagotavlja izjemno dobro pokritost »obstranskih« tem, ki bi bile sicer spregledane.",1
"e v člankih na njihovi listi. Nadalje- samo brisanje člankov je uporabnikom onemogočeno ter je omejeno le na administrativno osebje, in tudi to briše članke le izjemoma, se pravi v primerih, ko gre za zakonske ali druge nepredvidljive težave.",1
"MediaWiki sistem, med drugim, omogoča uporabo označb, »tagov«, s katerimi uporabniki označujejo oziroma opozarjajo na določene zadeve, na primer:Uporabniki lahko tudi »prijavijo«, določeno stran kot primerno za pregled vsebine, oz.",1
"očiščenje le te.",1
"ah se postavlja vprašanje, kako zanesljiv vir informacij je Wikipedija, predvsem zaradi ti. »Self quality controla«.",1
"Prav na to temo je bil pred kratkim objavljen relativno obširen članek na http://technology.",1
"guardian.",1
"co.uk/opinion/story/0,16541,1599325,00.html, ter v reviji Nature iz leta 2005, kjer so poročali, da so znanstveni članki povsem primerljivi s članki objavljenimi v Encyclopaedia Britannica.",1
"Izmed 42 člankov so bile 4 resne napake najdene v Wikipediji ter 3 v Encyclopaedia Britannica.",1
"ed resnih vprašanj, ki se zastavlja pri vsem konceptu Wikipedije, so avtorske pravice.",1
"Wikipedia fundation ne drži nikakršnih avtorskih pravic nad članki/fotografijami/skicami objavljenimi na wikipediji. Če bi želeli npr.",1
"reproducirati vsebino, ki jo najdete na Wikipediji, lahko to storite, brez da za dovoljenje kontaktirate Wikipedijo.",1
"Edina zahetva je, da so kakršnikoli derivati Wikipedijinih del objavljeni pod GNU Free documentacion license.",1
"gre v praksi za nasproten pol copyrightu)Pod črto Wikipedijina vsebina je lahko distribuirana, kopirana ter modificirana pod pogojem, da nova verzija omogoča enake svoboščine drugim ter priznava avtorje originalnega članka(direktna povezava do originalnega članka).",1
"S tem ko objavljaš na Wikipediji, se avtomatsko strinjaš, da je tvoj tekst objavljen pod GFDL, ter moraš imeti pravice do objave materiala, oz.",1
"si povzel material z vira, ki je prav tako pod GFDL licenco.",1
"ako »gray area.",1
"Lahko sicer objavljaš tuja dela pod »fair use« doktrino, ki omogoča oddajanje zaščitenega materiala, tako objavljena vsebina se mora skladati z pravnim fair use testom v USA.",1
"Uporaba takšnih zadev je dovoljena le v primeru, ko ne moreš dobiti/najti virov, oziroma gre za neke zelo specifične zadeve.",1
"Dovoljeno pa je tudi objavljanje tujih tekstov v primeru, da pridobiš avtorjevo dovoljenje, vendar v tem primeru je treba na to nekako nakazati oz.",1
"ščitenih člankov ni potrebenega dovoljenja, če pa uporabniki naletijo na kakršne koli težave ter bi radi najprej slišali mnenja ostalih uporabnikov lahko uporabijo Talk page.",1
"Vsebine na Wikipedi-ji morajo biti strukturirane, kar se razume samo po sebi, saj nas velika količina podatkov vedno zbega, če pa ti podatki niso zapisani urejeno oziroma strukturirano, pa to predstavlja še večjo oviro pri samem brskanju, kar nas posledično tudi odvrne od samega iskanja na nekem določenem mestu.",1
"že pri samem urejanju določenega članka, prav tako kot tudi pri ustvarjanju nove teme. Napisana so pravila, na kakšen način, torej v kakšni obliki naj bodo zapisani članki, ki jih bodisi urejamo, ali pa dodajamo čisto nove.",1
"Pri ustvarjanju novega članka ali spreminjanju obstoječega lahko uporabimo tudi HTML ukaze, da zagotovimo pravilen prikaz.",1
"Poleg HTML ukazov obstajajo tudi posebej prirejeni ukazi, s pomočjo katerih lahko obogatimo besedilo.",1
"Pri ustvarjanju novega članka na Wikipediji nimamo posebnih zahtev, kako točno naj izgleda končna podoba, vendar pa kljub vsemu ne moremo reči, da so članki neurejeni. Prav nasprotno.",1
"Vsak ima možnost spreminjanja vsega napisanega, vendar se kljub temu ohranja neka urejenost, strukturiranost.",1
"Takšna oblika je hkrati tudi privlačnejša, saj ni neke šablone, ki bi zagotavljala, da bo vsak članek predstavljen na isti način.",1
"obno.",1
"Zanimiv je princip, da lahko članke ureja vsakdo, saj se na tak način lahko izgubi določena preglednost.",1
"Problem se pojavi tudi o verodostojnosti podatkov, ki so navedeni za določen članek, vendar to ni tema našega segmenta, ki govori o strukturiranju.",1
"Kljub temu da ni točno določene strukture oblike zapisov, obstajajo »Pravila in smernice«, ki govorijo o tem, kako naj bodo članki oblikovani, ter tudi kako naj bo besedilo podano.",1
"em pravilom opažamo, da v njih ni določena oblika člankov.",1
"Torej lahko vidimo, da je princip urejanja člankov, ki je omogočeno vsem obiskovalcem zelo uspešen.",1
"priročniku lahko zasledimo pravila, kako:Postopek objave nove teme je preprost in hiter.",1
"Novo temo lahko objavi kdorkoli, saj registracija ni Wikipedii ni potrebna.",1
"Seveda pa se pri urejanju vsebin zapiše vaš IP naslov.",1
